1507320001,38393569,2017-10-06T20:00:01Z
1507316401,38389278,2017-10-06T19:00:01Z
1507312801,38383397,2017-10-06T18:00:01Z
1507309201,38377396,2017-10-06T17:00:01Z
1507305600,38370196,2017-10-06T16:00:00Z
1507302001,38359181,2017-10-06T15:00:01Z
1507298400,38347808,2017-10-06T14:00:00Z
1507294801,38336312,2017-10-06T13:00:01Z
1507291200,38325878,2017-10-06T12:00:00Z
1507287601,38316556,2017-10-06T11:00:01Z
1507284000,38308076,2017-10-06T10:00:00Z
1507280400,38300445,2017-10-06T09:00:00Z
1507276800,38292113,2017-10-06T08:00:00Z
1507273201,38285076,2017-10-06T07:00:01Z
1507269601,38279029,2017-10-06T06:00:01Z
1507266001,38273419,2017-10-06T05:00:01Z
1507262401,38267395,2017-10-06T04:00:01Z
1507258800,38260590,2017-10-06T03:00:00Z
1507255201,38255904,2017-10-06T02:00:01Z
1507251601,38251515,2017-10-06T01:00:01Z
1507248000,38247092,2017-10-06T00:00:00Z
1507244401,38241267,2017-10-05T23:00:01Z
1507240801,38235481,2017-10-05T22:00:01Z
1507237201,38231146,2017-10-05T21:00:01Z
1507233601,38227298,2017-10-05T20:00:01Z
1507230000,38223698,2017-10-05T19:00:00Z
1507226400,38218447,2017-10-05T18:00:00Z
1507222800,38212817,2017-10-05T17:00:00Z
1507219201,38204949,2017-10-05T16:00:01Z
1507215602,38195608,2017-10-05T15:00:02Z
1507212000,38184964,2017-10-05T14:00:00Z
1507208401,38173420,2017-10-05T13:00:01Z
1507204801,38162597,2017-10-05T12:00:01Z
1507201201,38152254,2017-10-05T11:00:01Z
1507197601,38142875,2017-10-05T10:00:01Z
1507194000,38133559,2017-10-05T09:00:00Z
1507190400,38125734,2017-10-05T08:00:00Z
1507186801,38119816,2017-10-05T07:00:01Z
1507183201,38113395,2017-10-05T06:00:01Z
1507179601,38108103,2017-10-05T05:00:01Z
1507176001,38101277,2017-10-05T04:00:01Z
1507172400,38095000,2017-10-05T03:00:00Z
1507168800,38090598,2017-10-05T02:00:00Z
1507165200,38085724,2017-10-05T01:00:00Z
1507161601,38080279,2017-10-05T00:00:01Z
1507158001,38074484,2017-10-04T23:00:01Z
1507154400,38069312,2017-10-04T22:00:00Z
1507150801,38064671,2017-10-04T21:00:01Z
1507147200,38060706,2017-10-04T20:00:00Z
1507143601,38057310,2017-10-04T19:00:01Z
1507140001,38052574,2017-10-04T18:00:01Z
1507136402,38047028,2017-10-04T17:00:02Z
1507132801,38039530,2017-10-04T16:00:01Z
1507129201,38029151,2017-10-04T15:00:01Z
1507125601,38018455,2017-10-04T14:00:01Z
1507122000,38006796,2017-10-04T13:00:00Z
1507118401,37997465,2017-10-04T12:00:01Z
1507114801,37987980,2017-10-04T11:00:01Z
1507111200,37978055,2017-10-04T10:00:00Z
1507107600,37969047,2017-10-04T09:00:00Z
1507104000,37961928,2017-10-04T08:00:00Z
1507100400,37955977,2017-10-04T07:00:00Z
1507096800,37950229,2017-10-04T06:00:00Z
1507093201,37945478,2017-10-04T05:00:01Z
1507089601,37940140,2017-10-04T04:00:01Z
1507086000,37932301,2017-10-04T03:00:00Z
1507082401,37928507,2017-10-04T02:00:01Z
1507078801,37923735,2017-10-04T01:00:01Z
1507075200,37918651,2017-10-04T00:00:00Z
1507071600,37913232,2017-10-03T23:00:00Z
1507068000,37907680,2017-10-03T22:00:00Z
1507064400,37902472,2017-10-03T21:00:00Z
1507060800,37898463,2017-10-03T20:00:00Z
1507057200,37894754,2017-10-03T19:00:00Z
1507053601,37889104,2017-10-03T18:00:01Z
1507050000,37882724,2017-10-03T17:00:00Z
1507046401,37873656,2017-10-03T16:00:01Z
1507042802,37864439,2017-10-03T15:00:02Z
1507039200,37852601,2017-10-03T14:00:00Z
1507035601,37841796,2017-10-03T13:00:01Z
1507032001,37831967,2017-10-03T12:00:01Z
1507028401,37822742,2017-10-03T11:00:01Z
1507024801,37813669,2017-10-03T10:00:01Z
1507021201,37805336,2017-10-03T09:00:01Z
1507017601,37798135,2017-10-03T08:00:01Z
1507014000,37792170,2017-10-03T07:00:00Z
1507010401,37787007,2017-10-03T06:00:01Z
1507006801,37781681,2017-10-03T05:00:01Z
1507003200,37775659,2017-10-03T04:00:00Z
1506999601,37768718,2017-10-03T03:00:01Z
1506996000,37763793,2017-10-03T02:00:00Z
1506992401,37758669,2017-10-03T01:00:01Z
1506988800,37753872,2017-10-03T00:00:00Z
1506985200,37749132,2017-10-02T23:00:00Z
1506981601,37743631,2017-10-02T22:00:01Z
1506978001,37739710,2017-10-02T21:00:01Z
1506974400,37736376,2017-10-02T20:00:00Z
1506970801,37732703,2017-10-02T19:00:01Z
1506967201,37727911,2017-10-02T18:00:01Z
1506963601,37723284,2017-10-02T17:00:01Z
1506960001,37717364,2017-10-02T16:00:01Z
1506956401,37707804,2017-10-02T15:00:01Z
1506952801,37698325,2017-10-02T14:00:01Z
1506949206,37688577,2017-10-02T13:00:06Z
1506945601,37677772,2017-10-02T12:00:01Z
1506942002,37668099,2017-10-02T11:00:02Z
1506938401,37658151,2017-10-02T10:00:01Z
1506934800,37650078,2017-10-02T09:00:00Z
1506931201,37643086,2017-10-02T08:00:01Z
1506927601,37636535,2017-10-02T07:00:01Z
